332	265	377	278	kitchen	1	1	
280	344	318	360	bedroom	1	1	
245	84	280	97	bedroom	1	1	
359	100	392	118	bathroom	1	1	
245	188	269	199	restroom	1	1	
226	452	298	472	balcony	1	1	
227	25	257	36	balcony	1	1	
251	245	267	251	closet	1	1	
114	127	135	145	corridor	1	1	
244	277	269	296	corridor	1	1	
355	162	374	184	washing_room	1	1	
105	82	145	82	door	1	1	
234	50	257	50	door	1	1	
274	50	296	50	door	1	1	
279	183	279	215	door	1	2	
283	179	325	179	door	2	1	
234	434	310	434	door	3	1	
349	133	382	133	door	5	1	
320	182	320	216	door	2	2	
195	50	195	434	wall	1	1	
195	50	407	50	wall	1	1	
343	50	343	179	wall	1	1	
407	50	407	475	wall	1	1	
101	82	161	82	wall	1	1	
145	140	145	307	wall	1	1	
145	140	161	140	wall	1	1	
145	150	161	150	wall	1	1	
195	179	343	179	wall	1	1	
239	179	239	258	wall	1	1	
279	179	279	307	wall	1	1	
365	220	365	234	wall	1	1	
365	220	407	220	wall	1	1	
239	258	279	258	wall	1	1	
101	307	145	307	wall	1	1	
195	307	279	307	wall	1	1	
195	434	322	434	wall	1	1	
322	475	407	475	wall	1	1	
161	82	161	150	wall	1	1	
101	82	101	307	wall	1	1	
239	238	279	238	wall	1	1	
319	133	407	133	wall	1	1	
320	234	365	234	wall	1	1	
322	434	322	475	wall	1	1	
322	475	322	490	wall	2	1	
194	490	322	490	wall	2	1	
194	434	194	490	wall	2	1	
195	17	195	45	wall	2	1	
195	17	319	17	wall	2	1	
319	17	319	50	wall	2	1	
320	179	320	257	wall	1	1	
316	289	404	320	cooking_counter	1	3	
370	223	401	256	washing_basin	2	1	
372	139	402	169	washing_basin	2	1	
374	180	404	216	washing_basin	1	4	
345	53	402	90	bathtub	1	1	
249	207	270	235	toilet	1	1	
107	83	157	114	entrance	1	1	
157	135	143	104	special	2	2	
142	103	157	137	special	2	2	
275	24	310	39	special	1	1	
105	157	141	235	stairs	1	1	
199	180	237	307	stairs	1	1	
204	439	218	477	special	1	1	
