299	240	299	293	door	1	1	
310	661	310	753	door	1	1	
174	234	235	234	door	1	1	
152	1300	419	1300	door	1	1	
129	647	207	647	door	1	1	
311	229	431	229	door	1	1	
117	533	201	533	door	1	1	
21	388	89	441	washing_basin	1	3	
38	670	144	745	toilet	1	2	
17	541	113	629	washing_basin	1	3	
231	394	313	537	cooking_counter	1	2	
311	242	415	305	entrance	1	3	
30	303	203	384	bathtub	1	3	
25	240	166	274	special	1	1	
66	392	168	433	bathroom	1	1	
67	683	169	724	restroom	1	1	
214	683	316	724	closet	1	1	
327	433	390	513	kitchen	1	1	
193	845	286	947	bedroom	1	1	
103	555	168	604	washing_room	1	1	
299	229	299	301	wall	1	1	
251	301	299	301	wall	1	1	
310	647	310	759	wall	1	1	
221	759	310	759	wall	1	1	
433	229	433	1300	wall	1	1	
15	1300	433	1300	wall	1	1	
15	759	15	1300	wall	1	1	
16	234	16	294	wall	1	1	
16	234	251	234	wall	1	1	
219	294	219	533	wall	1	1	
221	647	310	647	wall	1	1	
221	294	221	759	wall	1	1	
299	229	433	229	wall	1	1	
251	229	299	229	wall	1	1	
251	229	251	299	wall	1	1	
16	647	221	647	wall	1	1	
221	299	251	299	wall	1	1	
16	759	221	759	wall	1	1	
16	533	16	647	wall	1	1	
16	647	16	759	wall	1	1	
16	294	16	533	wall	1	1	
16	533	221	533	wall	1	1	
16	294	221	294	wall	1	1	
