479	382	588	408	living_room	1	1	
511	168	616	212	bedroom	1	1	
226	93	335	153	bedroom	1	1	
234	431	272	447	bathroom	1	1	
266	360	285	379	restroom	1	1	
712	272	767	309	balcony	1	1	
521	63	608	102	closet	1	1	
89	137	117	165	closet	1	1	
242	285	311	301	corridor	1	1	
143	425	187	447	washing_room	1	1	
84	454	116	475	PS	1	1	
497	332	628	332	door	3	1	
698	128	698	261	door	3	2	
698	340	698	471	door	3	2	
558	541	624	541	door	3	1	
431	128	431	260	door	3	2	
133	72	133	231	door	6	2	
366	332	426	332	door	7	3	
74	274	74	347	door	7	4	
74	442	74	494	door	7	4	
431	272	431	323	door	7	2	
164	264	214	264	door	8	1	
140	356	201	356	door	8	1	
247	332	295	332	door	8	1	
206	416	206	467	door	5	2	
435	121	693	121	door	3	1	
74	52	698	52	wall	1	1	
431	52	431	332	wall	1	1	
698	52	698	541	wall	1	1	
74	237	133	237	wall	1	1	
206	332	206	541	wall	1	1	
206	332	698	332	wall	1	1	
301	332	301	541	wall	1	1	
358	332	358	352	wall	1	1	
301	352	358	352	wall	1	1	
74	356	206	356	wall	1	1	
206	410	301	410	wall	1	1	
74	431	128	431	wall	1	1	
74	541	698	541	wall	1	1	
698	49	784	49	wall	2	1	
784	49	784	540	wall	2	1	
698	540	784	540	wall	2	1	
128	431	128	541	wall	1	1	
74	52	74	541	wall	1	1	
133	52	133	264	wall	1	1	
133	264	431	264	wall	1	1	
431	121	698	121	wall	1	1	
79	497	124	539	special	3	1	
80	55	130	73	special	3	1	
644	54	696	73	special	3	1	
646	496	694	537	special	3	1	
207	467	296	537	bathtub	1	1	
209	349	263	391	toilet	1	2	
140	508	189	536	washing_basin	1	1	
78	268	127	354	entrance	1	1	
79	365	130	426	washing_basin	2	1	
381	422	417	538	cooking_counter	1	4	
