52	65	80	78	bathroom	1	1	
121	65	148	78	washing_room	1	1	
226	92	254	106	bedroom	1	1	
191	237	219	250	closet	1	1	
262	237	289	250	closet	1	1	
188	325	215	338	bedroom	1	1	
257	164	284	169	closet	1	1	
57	344	105	357	balcony	1	1	
265	30	286	41	balcony	1	1	
375	298	384	310	closet	1	1	
71	235	132	255	living_room	1	1	
82	114	105	130	kitchen	1	1	
179	162	197	173	restroom	1	1	
100	71	100	94	door	5	4	
174	262	239	262	door	6	3	
249	153	303	153	door	6	1	
376	339	418	339	door	1	3	
279	386	297	386	door	1	3	
223	386	241	386	door	1	3	
170	194	170	221	door	1	4	
170	120	170	148	door	2	2	
385	297	385	320	door	9	2	
261	262	292	262	door	5	3	
33	216	33	246	door	3	2	
170	230	170	327	door	3	2	
106	98	166	98	door	3	3	
174	185	231	185	door	3	3	
54	331	149	331	door	3	3	
204	46	273	46	door	3	3	
33	46	311	46	wall	1	1	
100	46	100	98	wall	1	1	
241	227	241	262	wall	1	1	
33	98	170	98	wall	1	1	
170	153	311	153	wall	1	1	
33	331	170	331	wall	1	1	
250	26	250	44	wall	2	1	
250	26	301	26	wall	2	1	
301	26	301	42	wall	2	1	
35	332	35	378	wall	2	1	
35	378	168	378	wall	2	1	
170	185	311	185	wall	1	1	
237	153	237	185	wall	1	1	
33	181	61	181	wall	1	1	
340	188	421	188	wall	1	1	
421	188	421	339	wall	1	1	
340	228	385	228	wall	1	1	
340	188	340	228	wall	1	1	
33	46	33	331	wall	1	1	
311	46	311	386	wall	1	1	
170	386	311	386	wall	1	1	
170	262	311	262	wall	1	1	
170	227	311	227	wall	1	1	
369	339	421	339	wall	1	1	
369	292	369	339	wall	1	1	
369	292	385	292	wall	1	1	
385	228	385	324	wall	1	1	
369	324	385	324	wall	1	1	
170	46	170	386	wall	1	1	
38	152	121	184	cooking_counter	1	3	
36	50	63	97	bathtub	1	4	
203	162	229	179	toilet	1	4	
390	308	418	334	entrance	1	1	
343	192	388	222	stairs	1	2	
388	223	417	274	stairs	1	3	
135	49	165	63	washing_basin	1	3	
