405	134	405	192	door	1	1	
558	134	558	185	door	1	1	
649	67	649	122	door	1	1	
743	139	743	181	door	1	1	
405	13	405	126	door	1	1	
67	54	67	192	door	1	1	
564	192	618	192	door	1	1	
655	131	705	131	door	1	1	
699	136	736	195	entrance	1	4	
718	17	736	61	special	1	1	
569	15	644	68	bathtub	1	3	
460	214	555	246	cooking_counter	1	3	
683	215	741	251	special	2	2	
654	13	707	49	washing_basin	1	3	
10	119	66	142	balcony	1	1	
207	119	264	142	bedroom	1	1	
575	57	632	80	bathroom	1	1	
698	25	755	48	PS	1	1	
683	161	740	184	corridor	1	1	
462	163	506	182	kitchen	1	1	
466	54	510	89	bedroom	1	1	
601	210	641	232	restroom	1	1	
671	80	705	97	washing_room	1	1	
743	131	743	255	wall	1	1	
675	255	743	255	wall	1	1	
710	67	743	67	wall	1	1	
710	7	710	67	wall	1	1	
710	7	743	7	wall	1	1	
743	7	743	67	wall	1	1	
558	192	675	192	wall	1	1	
675	192	675	255	wall	1	1	
649	7	710	7	wall	1	1	
67	6	405	6	wall	1	1	
67	6	67	255	wall	1	1	
405	6	558	6	wall	1	1	
405	6	405	131	wall	1	1	
649	7	649	131	wall	1	1	
558	7	649	7	wall	1	1	
558	7	558	131	wall	1	1	
743	67	743	131	wall	1	1	
649	131	743	131	wall	1	1	
558	192	558	255	wall	1	1	
558	255	675	255	wall	1	1	
405	255	558	255	wall	1	1	
67	255	405	255	wall	1	1	
558	131	649	131	wall	1	1	
405	131	405	255	wall	1	1	
558	131	558	192	wall	1	1	
405	131	558	131	wall	1	1	
9	10	69	10	wall	2	1	
9	10	9	254	wall	2	1	
9	254	68	254	wall	2	1	
