169	642	269	692	balcony	1	1	
123	400	252	457	bedroom	1	1	
238	212	283	233	bathroom	1	1	
165	233	201	255	corridor	1	1	
108	230	132	249	washing_room	1	1	
104	190	136	207	closet	1	1	
152	135	214	135	door	1	1	
146	192	146	212	door	1	2	
156	299	224	299	door	2	3	
220	232	220	293	door	4	2	
102	627	288	627	door	3	1	
96	135	343	135	wall	1	1	
146	135	146	218	wall	1	1	
220	135	220	299	wall	1	1	
343	135	343	627	wall	1	1	
146	187	146	299	wall	1	1	
96	299	343	299	wall	1	1	
96	627	343	627	wall	1	1	
96	135	96	627	wall	1	1	
96	627	96	707	wall	2	1	
96	707	342	707	wall	2	1	
342	627	342	707	wall	2	1	
96	218	146	218	wall	1	1	
101	138	141	193	special	3	1	
150	138	213	186	entrance	1	1	
229	140	337	201	bathtub	1	1	
298	199	336	243	washing_basin	1	4	
110	258	141	294	washing_basin	4	1	
