87	69	134	93	bathroom	1	1	
147	89	174	113	washing_room	1	1	
178	55	192	73	closet	1	1	
110	148	156	172	corridor	1	1	
64	222	111	245	bedroom	1	1	
165	195	183	219	closet	1	1	
243	221	290	245	bedroom	1	1	
165	249	183	272	closet	1	1	
229	87	288	104	living_room	1	1	
339	156	364	174	balcony	1	1	
116	113	137	132	restroom	1	1	
73	116	80	127	PS	1	1	
31	140	63	140	door	1	1	
198	144	198	175	door	2	2	
116	140	139	140	door	2	3	
123	180	154	180	door	1	3	
48	287	128	287	door	3	1	
210	287	288	287	door	3	1	
202	180	308	180	door	3	1	
312	89	312	166	door	3	2	
333	188	333	258	door	3	2	
15	189	15	253	door	3	2	
142	70	142	102	door	5	4	
198	52	198	76	door	9	2	
15	145	15	175	door	10	2	
145	140	173	140	door	10	1	
189	183	189	231	door	6	2	
159	238	159	284	door	6	4	
312	4	312	180	wall	1	1	
15	140	15	287	wall	1	1	
159	180	159	287	wall	1	1	
189	180	189	287	wall	1	1	
15	287	333	287	wall	1	1	
15	180	333	180	wall	1	1	
333	180	333	287	wall	1	1	
68	50	68	140	wall	1	1	
68	50	198	50	wall	1	1	
198	4	198	180	wall	1	1	
198	4	312	4	wall	1	1	
209	4	209	36	wall	1	1	
198	36	209	36	wall	1	1	
174	50	174	80	wall	1	1	
174	80	198	80	wall	1	1	
159	235	189	235	wall	1	1	
316	73	372	73	wall	2	1	
372	73	372	261	wall	2	1	
333	261	372	261	wall	2	1	
68	105	142	105	wall	1	1	
85	105	85	140	wall	1	1	
15	140	198	140	wall	1	1	
142	50	142	140	wall	1	1	
309	261	331	284	special	3	1	
315	47	339	70	special	3	1	
238	8	309	32	cooking_counter	1	3	
212	8	236	32	washing_basin	2	1	
174	82	195	112	washing_basin	1	4	
174	112	195	137	washing_basin	2	1	
88	114	116	134	toilet	1	2	
72	52	108	103	bathtub	1	2	
18	143	85	177	entrance	1	1	
