76	134	100	146	kitchen	1	1	
76	134	100	146	washing_room	1	1	
249	198	273	210	bedroom	1	1	
330	198	355	210	bedroom	1	1	
76	205	103	231	kitchen	1	1	
156	190	188	218	bedroom	1	1	
58	91	84	112	bathroom	1	1	
102	97	113	112	restroom	1	1	
237	130	262	146	closet	1	1	
365	127	372	142	closet	1	1	
124	129	136	142	corridor	1	1	
141	101	164	101	door	1	1	
277	150	302	150	door	1	1	
360	150	379	150	door	1	3	
99	173	122	173	door	1	3	
103	122	123	122	door	1	3	
290	123	329	123	door	3	1	
307	150	353	150	door	3	1	
123	149	172	149	door	3	1	
204	180	204	231	door	3	2	
301	181	301	230	door	3	2	
384	180	384	232	door	3	2	
124	181	124	229	door	3	2	
72	122	95	122	door	4	1	
73	258	118	258	door	3	1	
139	258	192	258	door	3	1	
249	254	297	254	door	3	1	
303	258	352	258	door	3	1	
96	126	96	148	door	10	1	
384	123	384	258	wall	1	1	
222	123	222	258	wall	1	1	
42	83	42	258	wall	1	1	
42	83	122	83	wall	1	1	
222	123	384	123	wall	1	1	
275	123	275	150	wall	1	1	
357	123	357	150	wall	1	1	
301	150	301	258	wall	1	1	
222	150	384	150	wall	1	1	
42	176	124	176	wall	1	1	
122	83	122	122	wall	1	1	
124	149	124	258	wall	1	1	
42	122	136	122	wall	1	1	
136	101	136	122	wall	1	1	
122	101	204	101	wall	1	1	
204	101	204	258	wall	1	1	
96	83	96	176	wall	1	1	
124	149	204	149	wall	1	1	
174	127	174	149	wall	1	1	
42	258	204	258	wall	1	1	
222	258	384	258	wall	1	1	
76	157	94	173	washing_basin	1	1	
51	156	68	174	washing_basin	2	1	
44	85	66	118	bathtub	1	2	
139	102	173	146	entrance	1	1	
47	203	62	257	cooking_counter	1	4	
180	107	201	145	stairs	1	1	
