31	363	53	381	PS	1	1	
48	215	67	227	kitchen	1	1	
57	113	95	149	bedroom	1	1	
42	330	67	352	bathroom	1	1	
37	250	56	263	restroom	1	1	
48	31	70	50	balcony	1	1	
42	185	58	206	closet	1	1	
58	370	68	378	closet	1	1	
90	308	107	333	corridor	1	1	
45	294	57	306	washing_room	1	1	
77	274	77	294	door	1	2	
80	385	111	385	door	1	3	
30	385	54	385	door	1	3	
52	318	71	318	door	2	1	
54	58	116	58	door	3	1	
15	179	75	179	door	6	1	
81	244	116	244	door	1	3	
16	179	75	179	wall	1	1	
16	58	116	58	wall	1	1	
116	58	116	385	wall	1	1	
16	385	116	385	wall	1	1	
16	58	16	385	wall	1	1	
15	27	15	57	wall	2	1	
15	27	117	27	wall	2	1	
117	27	117	59	wall	2	1	
75	179	75	206	wall	1	1	
16	206	75	206	wall	1	1	
16	244	116	244	wall	1	1	
77	244	77	385	wall	1	1	
16	361	77	361	wall	1	1	
58	361	58	385	wall	1	1	
16	318	77	318	wall	1	1	
16	58	30	71	special	3	1	
14	191	27	206	special	3	1	
19	227	57	240	cooking_counter	2	1	
18	251	40	265	toilet	1	2	
16	274	34	296	washing_basin	1	2	
19	321	40	355	bathtub	1	2	
16	371	26	381	special	3	1	
