65	132	101	150	bedroom	1	1	
85	237	122	255	closet	1	1	
65	342	101	360	bedroom	1	1	
65	487	101	506	bedroom	1	1	
251	227	269	252	PS	1	2	
182	420	220	446	living_room	1	1	
200	309	233	334	kitchen	1	1	
223	119	248	137	bathroom	1	1	
202	235	220	251	restroom	1	1	
115	572	153	595	balcony	1	1	
34	237	54	256	closet	1	1	
194	124	202	137	closet	1	1	
154	153	185	177	corridor	1	1	
218	170	248	203	washing_room	1	1	
148	58	182	58	door	1	1	
213	162	241	162	door	1	1	
146	189	146	217	door	1	4	
188	235	188	260	door	1	4	
222	58	241	58	door	2	1	
146	266	182	266	door	2	3	
158	559	235	559	door	3	1	
54	559	139	559	door	3	1	
60	435	139	435	door	3	1	
61	266	135	266	door	3	1	
38	58	116	58	door	3	1	
188	163	188	231	door	3	2	
146	315	146	401	door	3	2	
146	444	146	551	door	3	2	
27	225	55	225	door	5	1	
188	104	188	158	door	6	4	
250	262	273	262	wall	1	1	
250	225	250	266	wall	1	1	
21	58	273	58	wall	1	1	
146	58	146	559	wall	1	1	
208	58	208	162	wall	1	1	
62	225	62	266	wall	1	1	
188	162	273	162	wall	1	1	
188	225	273	225	wall	1	1	
21	225	146	225	wall	1	1	
21	435	146	435	wall	1	1	
21	559	273	559	wall	1	1	
21	58	21	559	wall	1	1	
21	560	21	607	wall	2	1	
21	607	271	607	wall	2	1	
271	561	271	607	wall	2	1	
273	58	273	559	wall	1	1	
188	102	208	102	wall	1	1	
188	102	188	300	wall	1	1	
21	266	273	266	wall	1	1	
218	81	273	81	wall	1	1	
148	59	186	101	entrance	1	1	
188	60	208	100	special	2	2	
198	195	225	216	washing_basin	1	1	
234	197	261	220	washing_basin	3	3	
206	235	244	254	toilet	1	4	
196	348	269	372	cooking_counter	1	3	
35	575	59	595	washing_basin	2	1	
227	573	256	598	washing_basin	2	1	
219	81	266	113	bathtub	1	1	
