129	117	200	135	living_room	1	1	
29	90	86	112	bedroom	1	1	
27	341	97	358	bedroom	1	1	
159	347	225	374	bedroom	1	1	
19	258	45	269	bathroom	1	1	
153	292	168	302	restroom	1	1	
74	17	178	38	balcony	1	1	
39	197	77	211	closet	1	1	
216	173	230	184	closet	1	1	
204	288	228	303	closet	1	1	
27	294	62	306	closet	1	1	
117	337	136	348	corridor	1	1	
69	258	90	267	washing_room	1	1	
114	264	143	264	door	1	1	
216	159	234	159	door	2	1	
144	284	144	311	door	2	4	
113	442	140	442	door	2	3	
144	318	144	345	door	1	2	
110	318	110	346	door	2	4	
11	315	82	315	door	6	3	
59	257	59	285	door	5	4	
198	314	234	314	door	5	3	
11	186	108	186	door	3	1	
44	51	107	51	door	3	1	
138	51	201	51	door	3	1	
110	89	110	149	door	3	2	
27	442	89	442	door	3	1	
155	442	218	442	door	3	1	
110	264	110	287	door	10	2	
212	195	237	195	wall	1	1	
7	221	110	221	wall	1	1	
59	221	59	289	wall	1	1	
110	264	144	264	wall	1	1	
144	281	237	281	wall	1	1	
195	281	195	314	wall	1	1	
7	289	85	289	wall	1	1	
85	289	85	315	wall	1	1	
7	315	110	315	wall	1	1	
95	408	95	442	wall	1	1	
7	51	7	442	wall	1	1	
7	51	237	51	wall	1	1	
237	51	237	442	wall	1	1	
7	442	237	442	wall	1	1	
144	264	144	442	wall	1	1	
144	314	237	314	wall	1	1	
9	8	9	51	wall	2	1	
9	8	237	8	wall	2	1	
237	8	237	51	wall	2	1	
95	408	110	408	wall	1	1	
212	159	237	159	wall	1	1	
212	159	212	195	wall	1	1	
7	186	110	186	wall	1	1	
110	51	110	408	wall	1	1	
173	287	192	307	toilet	1	4	
11	224	56	246	bathtub	1	1	
213	198	234	278	cooking_counter	2	4	
69	224	102	242	washing_basin	1	3	
88	292	107	311	washing_basin	3	3	
109	410	141	440	entrance	1	1	
