17	138	70	165	kitchen	1	1	
79	77	123	103	bathroom	1	1	
72	279	124	306	bedroom	1	1	
43	384	96	410	balcony	1	1	
97	180	122	195	closet	1	1	
77	142	87	155	restroom	1	1	
23	45	63	45	door	1	1	
94	211	125	211	door	1	3	
40	375	113	375	door	3	1	
14	211	83	211	door	3	1	
70	133	70	165	door	1	4	
70	88	70	124	door	4	2	
8	45	8	375	wall	1	1	
8	45	131	45	wall	1	1	
131	45	131	375	wall	1	1	
70	128	131	128	wall	1	1	
8	375	131	375	wall	1	1	
70	45	70	168	wall	1	1	
70	168	131	168	wall	1	1	
91	168	91	211	wall	1	1	
8	211	131	211	wall	1	1	
131	375	131	415	wall	2	1	
7	415	131	415	wall	2	1	
7	375	7	415	wall	2	1	
73	47	129	87	bathtub	1	1	
117	78	127	98	washing_basin	1	4	
24	47	66	84	entrance	1	1	
62	173	84	203	washing_basin	4	1	
10	89	35	170	cooking_counter	2	2	
89	134	127	161	toilet	1	4	
