135	84	181	107	bathroom	1	1	
126	134	172	157	closet	1	1	
138	246	184	269	bedroom	1	1	
198	119	221	129	kitchen	1	1	
194	350	216	356	balcony	1	1	
187	37	218	37	door	1	1	
184	89	184	118	door	1	2	
161	347	250	347	door	3	1	
120	166	176	166	door	9	3	
112	37	257	37	wall	1	1	
257	37	257	347	wall	1	1	
112	347	257	347	wall	1	1	
112	37	112	347	wall	1	1	
112	166	184	166	wall	1	1	
184	37	184	166	wall	1	1	
112	123	184	123	wall	1	1	
154	347	154	361	wall	2	1	
154	361	256	361	wall	2	1	
256	347	256	361	wall	2	1	
226	71	253	137	cooking_counter	2	2	
115	39	182	81	bathtub	1	1	
116	99	150	120	toilet	1	2	
117	74	131	94	washing_basin	1	2	
188	41	221	66	entrance	1	1	
224	41	252	69	washing_basin	4	1	
