102.77399929153	105.41395678356	162.77399929153	155.01395678356	restroom	1	1	
189.74813467811	291.43013010386	289.74813467811	341.43013010386	living_room	1	1	
456.71668022783	106.05777054516	522.31668022783	156.05777054516	closet	1	1	
138.9668161435	174.19103139013	156.5668161435	187.79103139013	kitchen	1	1	
394.85117752309	311.74923835775	494.85117752309	361.74923835775	bedroom	1	1	
209	105	253	129	bathroom	1	1	
161	186	161	236	door	1	2	
188	168	241	168	door	1	1	
555	381	555	431	door	2	2	
96	181	96	239	door	2	4	
100	168	151	168	door	2	3	
343	276	343	420	door	10	2	
214	467	338	467	door	10	1	
450	168	528	168	door	4	3	
183	14	183	168	wall	1	1	
183	14	278	14	wall	1	1	
278	14	278	168	wall	1	1	
96	94	96	467	wall	1	1	
96	94	183	94	wall	1	1	
278	94	343	94	wall	1	1	
343	94	343	467	wall	1	1	
445	94	445	168	wall	1	1	
445	94	534	94	wall	1	1	
96	168	278	168	wall	1	1	
161	168	161	247	wall	1	1	
343	168	534	168	wall	1	1	
96	247	161	247	wall	1	1	
555	268	555	437	wall	1	1	
96	467	532	467	wall	1	1	
534	268	555	268	wall	1	1	
532	437	555	437	wall	1	1	
534	94	534	268	wall	1	1	
532	437	532	467	wall	1	1	
117	111	178	152	toilet	1	4	
194	27	268	81	bathtub	1	1	
101	326	154	462	cooking_counter	1	4	
