175	135.5	275	185.5	bedroom	1	1	
306.75548561151	122.72864208633	353.15548561151	172.72864208633	corridor	1	1	
369.50291660098	141.51442535078	469.50291660098	191.51442535078	restroom	1	1	
409.00190694127	73.475972540046	441.00190694127	123.47597254005	bathroom	1	1	
375.9	95.8	391.1	126.2	PS	1	1	
346.13529128551	350.40994623656	446.13529128551	400.40994623656	living_room	1	1	
161.7	270.1	191.3	302.9	closet	1	1	
215.5	270.1	283.5	302.9	closet	1	1	
175	387.5	275	437.5	bedroom	1	1	
273.5	526.5	373.5	576.5	balcony	1	1	
305	61	344	61	door	1	1	
404	136	440	136	door	1	1	
298	168	298	207	door	1	4	
375	61	391	61	door	2	1	
303	211	344	211	door	2	3	
348	141	348	182	door	2	4	
178	61	269	61	door	3	1	
207	313	294	313	door	3	1	
298	362	298	462	door	3	2	
199	512	292	512	door	3	1	
327	512	425	512	door	3	1	
155	260	195	260	door	9	1	
152	61	500	61	wall	1	1	
500	61	500	512	wall	1	1	
152	512	500	512	wall	1	1	
152	61	152	512	wall	1	1	
298	61	298	512	wall	1	1	
152	260	298	260	wall	1	1	
298	211	500	211	wall	1	1	
348	136	348	211	wall	1	1	
348	136	500	136	wall	1	1	
399	61	399	136	wall	1	1	
368	61	368	136	wall	1	1	
368	86	399	86	wall	1	1	
152	313	298	313	wall	1	1	
201	260	201	313	wall	1	1	
168	512	168	597	wall	2	1	
168	591	479	591	wall	2	1	
479	512	479	591	wall	2	1	
447	65	495	132	bathtub	1	2	
392	218	496	257	cooking_counter	1	3	
456	163	487	210	toilet	1	1	
364	174	393	209	washing_basin	1	1	
407	173	439	208	washing_basin	2	1	
302	65	346	111	entrance	1	1	
352	219	384	252	washing_basin	2	1	
