60.9	99.5	92.1	149.5	closet	1	1	
158.40593340479	125.06331039729	258.40593340479	175.06331039729	bedroom	1	1	
367	125.5	467	175.5	bedroom	1	1	
531.41661891117	81.881375358166	565.01661891117	113.88137535817	closet	1	1	
60.919331243469	185.26394984326	92.119331243469	203.66394984326	PS	1	1	
320.49759012443	276.53548418827	420.49759012443	326.53548418827	living_room	1	1	
67.074245472837	299.38360160966	120.67424547284	332.98360160966	bathroom	1	1	
131.01255961844	336.93561208267	183.81255961844	368.93561208267	restroom	1	1	
531.34391776128	344.08280982296	564.94391776128	376.08280982296	closet	1	1	
141	294	164	308	washing_room	1	1	
533	162	575	180	balcony	1	1	
51	233	51	275	door	2	4	
136	281	178	281	door	1	1	
135	334	175	334	door	1	1	
130	288	130	328	door	2	4	
313	124	313	223	door	3	2	
521	131	521	220	door	3	2	
521	246	521	320	door	3	2	
207	229	306	229	door	3	1	
405	229	505	229	door	3	1	
102	75	102	172	door	3	2	
521	77	521	118	door	4	4	
521	339	521	382	door	5	4	
51	72	51	386	wall	1	1	
51	72	575	72	wall	1	1	
313	72	313	229	wall	1	1	
575	72	575	125	wall	1	1	
51	177	102	177	wall	1	1	
51	212	102	212	wall	1	1	
102	229	521	229	wall	1	1	
51	281	208	281	wall	1	1	
208	281	208	386	wall	1	1	
521	334	575	334	wall	1	1	
575	334	575	386	wall	1	1	
51	386	575	386	wall	1	1	
521	72	521	386	wall	1	1	
521	125	575	125	wall	1	1	
102	72	102	229	wall	1	1	
130	281	130	386	wall	1	1	
130	334	208	334	wall	1	1	
575	68	592	68	wall	2	1	
592	68	592	212	wall	2	1	
592	212	580	228	wall	2	1	
521	228	580	228	wall	2	1	
213	348	327	381	cooking_counter	2	1	
156	342	202	377	toilet	1	4	
56	333	125	381	bathtub	1	1	
180	283	205	331	washing_basin	1	4	
56	217	103	276	entrance	1	1	
56	179	100	211	special	1	1	
