191	93	216	105	bathroom	1	1	
14	199	39	212	closet	1	1	
169	292	193	304	bedroom	1	1	
191	200	216	213	closet	1	1	
53	298	78	310	bedroom	1	1	
112	397	137	409	balcony	1	1	
48	119	64	139	kitchen	1	1	
210	146	227	160	restroom	1	1	
125	192	125	220	door	1	2	
204	133	204	159	door	1	4	
126	69	162	69	door	2	1	
12	226	38	226	door	2	3	
48	69	108	69	door	3	1	
167	226	239	226	door	3	1	
50	226	122	226	door	3	1	
133	383	198	383	door	3	1	
52	383	120	383	door	3	1	
171	129	202	129	door	5	1	
243	69	243	383	wall	1	1	
7	383	243	383	wall	1	1	
164	129	243	129	wall	1	1	
164	69	164	129	wall	1	1	
164	226	243	226	wall	1	1	
164	188	164	226	wall	1	1	
7	69	7	383	wall	1	1	
7	69	243	69	wall	1	1	
125	188	125	383	wall	1	1	
125	188	243	188	wall	1	1	
7	185	46	185	wall	1	1	
46	185	46	226	wall	1	1	
204	129	204	188	wall	1	1	
7	226	125	226	wall	1	1	
48	383	48	422	wall	2	1	
48	422	202	422	wall	2	1	
202	383	202	422	wall	2	1	
125	72	162	108	entrance	1	1	
10	72	37	148	cooking_counter	1	2	
205	72	239	125	bathtub	1	2	
190	71	207	80	washing_basin	1	3	
170	160	196	181	washing_basin	2	1	
212	149	234	181	toilet	1	1	
