107	80	132	92	bedroom	1	1	
201	62	225	74	closet	1	1	
304	62	328	74	kitchen	1	1	
304	62	328	74	corridor	1	1	
304	62	328	74	washing_room	1	1	
351	71	376	83	restroom	1	1	
107	191	132	203	bedroom	1	1	
202	228	227	240	closet	1	1	
348	34	378	47	PS	1	1	
258	139	299	170	living_room	1	1	
246	64	272	88	bathroom	1	1	
14	120	38	144	balcony	1	1	
292	106	317	106	door	1	3	
353	106	380	106	door	1	3	
382	176	382	209	door	2	2	
382	231	382	255	door	2	2	
46	165	46	232	door	3	2	
46	51	46	120	door	3	2	
194	31	194	104	door	3	2	
194	116	194	141	door	3	2	
194	147	194	216	door	3	2	
194	221	194	253	door	9	4	
287	74	287	104	door	1	4	
382	31	382	253	wall	1	1	
46	253	382	253	wall	1	1	
46	31	46	253	wall	1	1	
46	31	382	31	wall	1	1	
194	215	236	215	wall	1	1	
236	215	236	253	wall	1	1	
232	31	232	106	wall	1	1	
194	31	194	253	wall	1	1	
287	31	287	106	wall	1	1	
346	31	346	106	wall	1	1	
346	49	382	49	wall	1	1	
194	106	382	106	wall	1	1	
46	142	194	142	wall	1	1	
346	229	382	229	wall	1	1	
346	229	346	253	wall	1	1	
10	37	46	37	wall	2	1	
10	37	10	254	wall	2	1	
10	254	45	254	wall	2	1	
234	36	284	65	bathtub	1	1	
320	78	342	101	washing_basin	1	4	
316	33	342	64	washing_basin	4	1	
355	53	371	81	toilet	1	3	
346	175	379	218	entrance	1	1	
237	226	306	249	cooking_counter	2	1	
312	223	345	251	washing_basin	4	1	
