423	34	550	95	balcony	1	1	
578	566	642	627	bathroom	1	1	
383	562	423	626	closet	1	1	
404	747	531	811	kitchen	1	1	
549	679	580	704	washing_room	1	1	
547	802	566	830	restroom	1	1	
548	888	586	916	closet	1	1	
445	262	563	296	bedroom	1	1	
373	107	549	107	door	3	1	
654	285	654	366	door	3	2	
544	642	604	642	door	1	1	
454	674	525	674	door	2	1	
537	691	537	751	door	1	4	
537	792	537	849	door	1	4	
537	878	537	927	door	1	4	
454	936	528	936	door	1	3	
436	510	436	644	door	6	2	
362	107	654	107	wall	1	1	
654	107	654	859	wall	1	1	
537	471	654	471	wall	1	1	
436	502	436	674	wall	1	1	
537	786	654	786	wall	1	1	
537	859	654	859	wall	1	1	
595	859	595	936	wall	1	1	
362	863	434	863	wall	1	1	
434	863	434	936	wall	1	1	
434	936	595	936	wall	1	1	
362	502	436	502	wall	1	1	
362	674	537	674	wall	1	1	
537	642	654	642	wall	1	1	
591	715	654	715	wall	1	1	
537	471	537	936	wall	1	1	
362	67	362	863	wall	1	1	
623	14	623	107	wall	2	1	
362	14	623	14	wall	2	1	
362	14	362	67	wall	2	1	
543	478	647	557	bathtub	1	1	
609	650	646	698	washing_basin	1	4	
594	726	646	780	washing_basin	4	1	
369	744	431	860	cooking_counter	2	4	
371	682	424	741	washing_basin	2	1	
441	862	530	929	entrance	1	1	
584	113	649	173	special	3	1	
576	800	644	849	toilet	1	4	
