42	196	123	211	kitchen	1	1	
35	305	128	334	bedroom	1	1	
56	79	71	87	bathroom	1	1	
128	97	149	105	restroom	1	1	
50	404	122	418	balcony	1	1	
107	227	140	248	closet	1	1	
95	59	117	59	door	2	1	
120	85	120	108	door	2	4	
20	255	79	255	door	3	1	
92	255	148	255	door	3	1	
46	398	122	398	door	3	1	
51	113	81	113	door	4	1	
125	59	151	59	door	10	1	
19	59	46	59	door	10	1	
84	220	156	220	wall	1	1	
14	398	156	398	wall	1	1	
14	255	156	255	wall	1	1	
14	59	14	398	wall	1	1	
14	59	156	59	wall	1	1	
156	59	156	398	wall	1	1	
120	59	120	113	wall	1	1	
84	59	84	113	wall	1	1	
84	220	84	255	wall	1	1	
14	113	84	113	wall	1	1	
120	113	156	113	wall	1	1	
14	398	14	438	wall	2	1	
14	438	155	438	wall	2	1	
155	398	155	438	wall	2	1	
128	116	153	193	cooking_counter	2	2	
18	62	50	112	bathtub	1	2	
125	63	149	96	toilet	1	3	
18	116	44	143	washing_basin	4	1	
129	194	152	217	washing_basin	2	1	
94	62	117	86	entrance	1	1	
