220	264	288	297	kitchen	1	1	
276	77	341	111	bathroom	1	1	
66	96	133	130	closet	1	1	
264	138	300	171	washing_room	1	1	
317	138	345	165	restroom	1	1	
158	475	225	509	balcony	1	1	
38	272	121	299	bedroom	1	1	
185	91	199	103	closet	1	1	
213	58	253	58	door	2	1	
259	135	259	171	door	1	4	
312	135	312	171	door	1	4	
54	465	167	465	door	3	1	
236	465	332	465	door	3	1	
205	173	205	285	door	3	2	
205	296	205	405	door	3	2	
205	90	205	109	door	1	2	
264	130	308	130	door	5	1	
24	139	170	139	door	6	3	
259	58	259	212	wall	1	1	
368	58	368	465	wall	1	1	
16	86	16	465	wall	1	1	
16	86	205	86	wall	1	1	
178	86	178	112	wall	1	1	
178	112	205	112	wall	1	1	
16	139	205	139	wall	1	1	
259	212	368	212	wall	1	1	
16	465	368	465	wall	1	1	
205	58	205	465	wall	1	1	
205	58	368	58	wall	1	1	
259	130	368	130	wall	1	1	
312	130	312	212	wall	1	1	
15	465	15	520	wall	2	1	
15	520	367	520	wall	2	1	
367	465	367	520	wall	2	1	
314	62	363	127	bathtub	1	2	
296	62	323	77	washing_basin	1	3	
323	165	356	208	toilet	1	1	
269	175	303	207	washing_basin	4	1	
209	62	255	113	entrance	1	1	
170	447	201	461	special	3	1	
191	114	203	137	special	3	1	
