388	192	388	221	door	1	1	
64	176	64	255	door	1	1	
323	146	323	174	door	1	1	
389	227	389	270	door	1	1	
251	254	251	297	door	1	1	
251	210	251	249	door	1	1	
226	173	226	204	door	1	1	
227	174	255	174	door	1	1	
325	174	353	174	door	1	1	
268	208	298	208	door	1	1	
229	129	252	158	toilet	1	3	
328	130	353	145	washing_basin	1	3	
355	132	376	150	washing_basin	2	3	
263	136	288	173	bathtub	1	2	
358	187	383	221	entrance	1	4	
150	230	167	294	cooking_counter	1	4	
28	207	58	219	balcony	1	1	
130	207	160	219	living_room	1	1	
226	145	256	157	restroom	1	1	
275	145	305	157	bathroom	1	1	
340	145	370	157	washing_room	1	1	
300	189	331	201	corridor	1	1	
223	223	253	235	closet	1	1	
301	250	331	262	bedroom	1	1	
223	269	253	281	closet	1	1	
184	255	214	275	kitchen	1	1	
141	225	170	225	wall	1	1	
389	225	389	299	wall	1	1	
251	299	389	299	wall	1	1	
328	225	388	225	wall	1	1	
328	208	328	225	wall	1	1	
251	208	328	208	wall	1	1	
323	128	388	128	wall	1	1	
388	128	388	174	wall	1	1	
64	128	225	128	wall	1	1	
64	128	64	299	wall	1	1	
257	128	323	128	wall	1	1	
257	128	257	174	wall	1	1	
225	128	257	128	wall	1	1	
225	128	225	174	wall	1	1	
323	128	323	174	wall	1	1	
251	208	251	251	wall	1	1	
226	208	251	208	wall	1	1	
388	174	388	225	wall	1	1	
323	174	388	174	wall	1	1	
251	251	251	299	wall	1	1	
226	251	251	251	wall	1	1	
257	174	323	174	wall	1	1	
226	174	257	174	wall	1	1	
64	299	226	299	wall	1	1	
226	251	226	299	wall	1	1	
226	299	251	299	wall	1	1	
226	174	226	208	wall	1	1	
226	208	226	251	wall	1	1	
20	129	67	129	wall	2	1	
20	129	20	142	wall	2	1	
10	142	20	142	wall	2	1	
10	142	10	186	wall	2	1	
10	186	13	207	wall	2	1	
13	207	25	225	wall	2	1	
25	225	26	298	wall	2	1	
26	299	65	298	wall	2	1	
